place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
1,8,MASTER FAY(E162),J Moreira,C Fownes,126,1185,11,-,"7                                                        

6                                                        

1",1:09.68,1.6,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
2,10,TRAVEL GLORY(E170),V Borges,C W Chang,126,1047,1,2-1/2,"5                                                        

4                                                        

2",1:10.09,122,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
3,14,BRILLIANT(C005),K C Leung,C H Yip,118,1015,3,3-3/4,"8                                                        

9                                                        

3",1:10.29,21,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
4,6,JOYFUL WIN(D451),T Piccone,P F Yiu,126,1130,2,4,"1                                                        

1                                                        

4",1:10.31,72,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
5,12,VIGOR CHAMP(C498),Z Purton,K H Ting,121,998,13,4,"13                                                        

10                                                        

5",1:10.34,6.7,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
6,11,CHAMPION PRIDE(B049),B Shinn,D E Ferraris,123,1307,7,5-1/4,"10                                                        

11                                                        

6",1:10.53,35,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
7,2,CHIRON(E151),C Soumillon,D A Hayes,126,1152,5,5-1/2,"6                                                        

5                                                        

7",1:10.56,9.6,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
8,5,GOLDEN BOLT(E042),K Teetan,D J Whyte,126,1032,8,6,"12                                                        

8                                                        

8",1:10.62,60,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
9,3,FORTUNE CARRIER(E187),A Badel,C S Shum,126,1145,10,6,"2                                                        

2                                                        

9",1:10.63,12,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
10,1,BRILLIANT CHINA(D486),C Schofield,T P Yung,126,1059,12,6-1/2,"14                                                        

13                                                        

10",1:10.74,36,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
11,4,FULL SAILING(C337),H T Mo,Y S Tsui,123,1157,6,7-1/4,"4                                                        

7                                                        

11",1:10.84,202,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
12,9,OH BRAVO(E037),A Hamelin,W Y So,126,1173,4,7-1/4,"9                                                        

12                                                        

12",1:10.85,25,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
13,7,KRAYT'S GOLD(E049),C Y Ho,F C Lor,126,1007,9,9,"11                                                        

14                                                        

13",1:11.10,130,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
14,13,HERO STAR(D033),N Callan,K L Man,120,1114,14,11,"3                                                        

3                                                        

14",1:11.42,12,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
WV,,DURHAM STAR(E082),M Chadwick,P O'Sullivan,126,---,---,---,---,---,---,1(306),Class 4 - 1200M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
1,6,DIAMOND RHYME(B183),C Y Ho,F C Lor,126,1068,1,-,"4                                                        

6                                                        

4                                                        

1",1:22.60,3,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
2,11,WINS ALL(C388),K Teetan,W Y So,121,1116,9,1/2,"1                                                        

1                                                        

1                                                        

2",1:22.69,4.9,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
3,4,MASTER HERO(D501),J Moreira,A S Cruz,127,1108,14,1-3/4,"12                                                        

11                                                        

8                                                        

3",1:22.90,11,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
4,7,DONC JE SUIS(E155),B Shinn,D A Hayes,126,1179,7,2-1/2,"11                                                        

12                                                        

12                                                        

4",1:23.00,87,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
5,14,DIAMOND STAR(D017),A Badel,J Size,119,1024,10,3,"13                                                        

13                                                        

13                                                        

5",1:23.07,60,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
6,3,EL JEFE(C466),K C Leung,C H Yip,128,1116,11,3-1/2,"14                                                        

14                                                        

11                                                        

6",1:23.17,12,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
7,1,HELLO BEAUTY(B410),Z Purton,K L Man,132,1182,3,3-3/4,"2                                                        

4                                                        

3                                                        

7",1:23.21,3.8,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
8,2,MONSTER KAKA(B319),C L Chau,D J Hall,123,1014,5,4,"7                                                        

7                                                        

5                                                        

8",1:23.24,9.2,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
9,9,PRECISION DREAM(D410),H T Mo,T P Yung,120,1050,6,5-3/4,"3                                                        

5                                                        

7                                                        

9",1:23.52,333,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
10,13,CRUCIATUS(C206),H N Wong,C W Chang,116,1120,12,6-3/4,"6                                                        

3                                                        

2                                                        

10",1:23.69,192,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
11,10,SUPER BULLET(D001),M L Yeung,P O'Sullivan,122,1130,4,8,"9                                                        

8                                                        

9                                                        

11",1:23.86,74,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
12,5,CIGARY(D512),T Piccone,Y S Tsui,126,1083,2,9-1/4,"8                                                        

9                                                        

6                                                        

12",1:24.08,44,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
13,8,OURGOLDENRULES(E050),V Borges,D J Whyte,126,1170,8,9-3/4,"10                                                        

10                                                        

10                                                        

13",1:24.18,180,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
PU,12,NATURAL WINNER(C489),M Chadwick,R Gibson,120,1292,13,---,"5                                                        

2                                                        

14",---,18,2(307),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
1,5,EXPLOSIVE WITNESS(B001),A Badel,C Fownes,113,1191,4,-,"3                                                        

4                                                        

1",0:56.66,7.5,3(308),Group Three - 1000M ,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",Sha Tin,2021/01/01
2,4,STRONGER(D142),C Soumillon,D J Whyte,120,1119,3,N,"5                                                        

3                                                        

2",0:56.72,3.3,3(308),Group Three - 1000M ,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",Sha Tin,2021/01/01
3,2,BIG PARTY(B461),K Teetan,F C Lor,128,1262,2,N,"4                                                        

5                                                        

3",0:56.73,11,3(308),Group Three - 1000M ,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",Sha Tin,2021/01/01
4,3,AMAZING STAR(B019),T Piccone,K H Ting,125,1183,1,1/2,"1                                                        

2                                                        

4",0:56.76,13,3(308),Group Three - 1000M ,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",Sha Tin,2021/01/01
5,1,COMPUTER PATCH(D139),J Moreira,A S Cruz,133,1105,5,2-3/4,"2                                                        

1                                                        

5",0:57.12,1.6,3(308),Group Three - 1000M ,GOOD,"TURF - ""B+2"" Course","HK$ 3,500,000",Sha Tin,2021/01/01
1,3,YES WE CAN(C307),Z Purton,T P Yung,132,1265,8,-,"11                                                        

9                                                        

10                                                        

7                                                        

1",1:48.82,6.8,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
2,14,PROUD SKY(V406),J Moreira,L Ho,115,1088,3,1-1/4,"7                                                        

8                                                        

6                                                        

5                                                        

2",1:49.03,7.5,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
3,7,DRAGON COMMANDER(C208),K C Leung,Y S Tsui,128,1086,13,2,"13                                                        

14                                                        

14                                                        

10                                                        

3",1:49.13,18,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
4,1,SPEED FORCE(C535),C Soumillon,D J Whyte,133,1070,1,2-1/4,"3                                                        

4                                                        

3                                                        

3                                                        

4",1:49.17,7.6,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
5,9,SOCKET ELITE(C362),K Teetan,C H Yip,124,1067,2,3-1/4,"2                                                        

5                                                        

7                                                        

6                                                        

5",1:49.34,6,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
6,10,FORTUNE PATROL(A245),V Borges,A T Millard,123,1044,14,3-3/4,"8                                                        

1                                                        

1                                                        

2                                                        

6",1:49.42,22,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
7,13,YOUNG GLORY(B292),H W Lai,D E Ferraris,114,1266,11,4-1/4,"10                                                        

12                                                        

13                                                        

14                                                        

7",1:49.51,66,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
8,5,GREAT SMART(C319),A Badel,K L Man,130,1229,12,4-1/4,"9                                                        

11                                                        

11                                                        

13                                                        

8",1:49.52,7,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
9,4,ENJOYABLE SUCCESS(B150),A Hamelin,Y S Tsui,119,1077,4,4-3/4,"12                                                        

10                                                        

9                                                        

8                                                        

9",1:49.56,35,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
10,12,THE JOY OF GIVING(A249),M L Yeung,C W Chang,115,1019,7,5,"4                                                        

7                                                        

8                                                        

11                                                        

10",1:49.60,29,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
11,2,CIRCUIT NUMBER ONE(B373),M Chadwick,A S Cruz,132,1061,5,5-1/4,"1                                                        

2                                                        

2                                                        

1                                                        

11",1:49.67,5.9,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
12,11,ROCKET HAMMER(C520),H N Wong,K H Ting,116,992,10,5-3/4,"14                                                        

13                                                        

12                                                        

12                                                        

12",1:49.75,29,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
13,6,TURF BRILLIANT(C456),T Piccone,W Y So,130,1137,9,6-1/4,"5                                                        

3                                                        

4                                                        

4                                                        

13",1:49.81,16,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
14,8,JOLLY FOREVER(D331),C Y Ho,C Fownes,128,1105,6,19,"6                                                        

6                                                        

5                                                        

9                                                        

14",1:51.86,18,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
WV,,SKY GEM(C251),C Schofield,C Fownes,131,---,---,---,---,---,---,4(309),Class 5 - 1800M - (40-0),GOOD,"TURF - ""B+2"" Course","HK$ 750,000",Sha Tin,2021/01/01
1,11,CHARITY GRACE(E090),A Badel,C S Shum,121,1126,2,-,"9                                                        

9                                                        

8                                                        

1",1:22.00,5.6,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
2,1,AUTHENTIC CHAMP(C039),C Y Ho,K H Ting,133,1181,11,N,"13                                                        

13                                                        

12                                                        

2",1:22.05,2,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
3,9,LAND POWER(C417),K Teetan,A T Millard,126,1170,8,2-3/4,"10                                                        

10                                                        

10                                                        

3",1:22.44,28,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
4,12,SAM'S LOVE(A088),K C Leung,C H Yip,121,1086,5,3,"12                                                        

11                                                        

11                                                        

4",1:22.50,25,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
5,2,ULTIMATE GLORY(S235),Z Purton,K L Man,131,1291,7,3-1/2,"8                                                        

7                                                        

5                                                        

5",1:22.55,9.1,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
6,8,ENJOY LIFE(A125),M F Poon,Y S Tsui,124,1145,13,4-1/4,"14                                                        

14                                                        

14                                                        

6",1:22.67,142,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
7,6,FORTUNE HAPPINESS(B128),H N Wong,K W Lui,125,1131,14,5-1/4,"2                                                        

2                                                        

2                                                        

7",1:22.85,181,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
8,4,HAPPY WARRIOR(A313),N Callan,C Fownes,130,1092,3,6-1/4,"7                                                        

8                                                        

9                                                        

8",1:23.00,53,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
9,10,THE BEST HERO(D314),H W Lai,L Ho,123,1144,10,6-1/4,"11                                                        

12                                                        

13                                                        

9",1:23.02,336,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
10,13,PARTY GENIUS(D217),C Soumillon,D J Whyte,120,1153,12,7-1/4,"1                                                        

1                                                        

1                                                        

10",1:23.16,8.5,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
11,5,GOLDEN LINK(D222),M Chadwick,P F Yiu,129,1045,6,8-3/4,"4                                                        

3                                                        

4                                                        

11",1:23.41,15,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
12,7,GOOD SHOT(C364),C Schofield,D J Hall,128,1014,1,9,"6                                                        

6                                                        

7                                                        

12",1:23.43,8.8,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
13,14,HEY PAL(D294),J Moreira,J Size,115,1164,9,9-3/4,"3                                                        

4                                                        

3                                                        

13",1:23.54,48,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
14,3,COOLCELEB(C030),B Shinn,T P Yung,130,1284,4,11-1/2,"5                                                        

5                                                        

6                                                        

14",1:23.84,160,5(310),Class 4 - 1400M - (60-40),GOOD,"TURF - ""B+2"" Course","HK$ 1,000,000",Sha Tin,2021/01/01
1,12,NAMJONG SINGS(C480),A Badel,C S Shum,115,1249,1,-,"4                                                        

4                                                        

1",1:09.16,6.7,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
2,14,TRUST ME(C134),M Chadwick,C H Yip,114,1122,8,1-3/4,"2                                                        

2                                                        

2",1:09.46,14,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
3,7,GREEN REIGN(D140),C Schofield,C Fownes,120,1166,9,2-3/4,"11                                                        

11                                                        

3",1:09.60,38,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
4,3,SUPER DOBBIN(D352),J Moreira,A T Millard,131,1099,12,2-3/4,"12                                                        

10                                                        

4",1:09.62,2.7,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
5,8,IGNITING(D481),C Y Ho,K W Lui,120,1274,4,3,"8                                                        

7                                                        

5",1:09.65,4.9,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
6,11,SHADOW RUNNER(D463),K C Leung,P O'Sullivan,117,1135,14,4-1/2,"13                                                        

13                                                        

6",1:09.88,99,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
7,4,SCORES OF FUN(D335),K Teetan,J Size,126,1105,11,4-1/2,"3                                                        

3                                                        

7",1:09.89,7,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
8,10,ARES(D125),Z Purton,F C Lor,120,1039,5,4-1/2,"1                                                        

1                                                        

8",1:09.89,8.1,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
9,6,WAR OF COURAGE(C483),A Hamelin,K L Man,123,1226,7,5,"6                                                        

6                                                        

9",1:09.98,63,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
10,9,ACA POWER(E144),M F Poon,Y S Tsui,117,1009,3,5,"5                                                        

5                                                        

10",1:09.98,176,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
11,5,STOICISM(E223),N Callan,D E Ferraris,125,1006,2,5-1/4,"7                                                        

8                                                        

11",1:10.01,164,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
12,13,POISED TO STRIKE(D365),C Wong,D A Hayes,109,1015,6,5-1/4,"10                                                        

12                                                        

12",1:10.01,52,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
13,2,MR ALDAN(C323),C L Chau,A S Cruz,125,1208,10,6-1/2,"14                                                        

14                                                        

13",1:10.19,31,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
14,1,INNER FLAME(D055),C Soumillon,D J Whyte,133,1131,13,9-3/4,"9                                                        

9                                                        

14",1:10.73,25,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
WV,,DIVINE REGULUS(D475),T Piccone,W Y So,121,---,---,---,---,---,---,6(311),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
1,7,SEA OF LIFE(D428),C Y Ho,K W Lui,125,1124,1,-,"7                                                        

5                                                        

1",1:09.26,9.8,7(312),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
2,13,TRIPLE TRIPLE(C359),M F Poon,F C Lor,113,1105,2,1-1/4,"4                                                        

3                                                        

2",1:09.43,7.5,7(312),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
3,5,BIG FORTUNE(B220),C Soumillon,D J Whyte,127,1089,6,2,"6                                                        

7                                                        

3",1:09.54,7,7(312),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
4,1,MASTER MONTARO(E142),Z Purton,D A Hayes,133,1307,14,2-1/2,"11                                                        

11                                                        

4",1:09.65,1.9,7(312),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
5,6,TRANSCENDENT(D126),J Moreira,A S Cruz,126,1080,10,2-3/4,"3                                                        

2                                                        

5",1:09.68,11,7(312),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B+2"" Course","HK$ 1,500,000",Sha Tin,2021/01/01
